종목명,BPS,EPS,SPS,ROE,영업이익률,순이익률,매출액증가율,유동자산증가율,총자산증가율,부채비율,비유동부채비율,유동부채비율
가온전선,1889329.380761851,14024.906503315267,1086414.7729777475,24.69572308556371,45.24502062830992,21.05096775637415,304.6670098527667,542.2339478041656,317.43489341101565,4058.488987486445,1199.2381363668549,2859.2508511195897
삼일제약,253637.92238620223,-327.4241477939599,77856.63396280615,-7.65485574208934,52.96936710211028,-45.381663817180154,347.5043641721012,127.41728274786848,227.1089879653743,5613.869726453473,1646.1860463618607,3967.6836800916126
흥국화재,0.0,0.0,0.0,1.272599836174938,0.0,0.0,0.0,0.0,-10.35860874553894,682.4536884565258,0.0,0.0
흥국화재우,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
흥국화재2우B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CS홀딩스,7483005.644694331,94239.08194584238,599501.379229386,38.69408120508597,378.6868738405555,367.0292078347461,104.49124643140298,74.93351734185401,69.45402076908165,362.5867146137474,118.91495701281957,243.6717576009279
동아쏘시오홀딩스,4238952.340649661,80223.82354026976,675217.3504352935,54.63959692653997,212.25776652610645,144.9172743860635,203.43868575298552,276.3507291340659,110.4260655599129,2359.4266605832263,790.9050803313247,1568.5215802519012
천일고속,892844.8519041854,16582.836886903355,155593.35840213543,33.223266872916156,-411.8579414484752,26.148499736807345,-20.313016666133016,-28.316332854721054,119.46257147249953,2204.8742692378505,1132.821670762482,1072.0525984753683
SK하이닉스,1843605.6007867502,38407.16437782451,216701.33928754475,62.602015484361054,589.6514340221868,415.30716470839855,404.97568123949327,146.20196416581467,186.88626262344076,1322.8500401565566,672.9177833137679,649.9322568427889
영풍,58946960.18850703,504739.05087403086,8815927.42966521,27.37816546580611,11.509243684942795,154.71521417251506,229.4603254504216,136.70561544742495,62.65004049120868,1082.1361798913651,468.23123170568573,613.9049481856797
LS네트웍스,225833.14101009554,1180.818213525041,24401.303464331206,14.325933841421211,-107.87195286988428,-120.24749067014046,-195.69906381850984,236.59785525691572,31.86348165270013,3749.9287004061403,2017.8084922844769,1732.1202081216627
유수홀딩스,390050.472454509,3398.2931670038934,29154.693681357498,24.835197880500672,88.9171585412386,47.637704936938675,-14.06189594674537,54.269872268304944,84.28805627356807,1727.5934579597213,592.7182385561171,1126.5191821945245
현대건설,2352829.1058841897,30877.60207116354,786865.587964844,40.109636502184244,138.29614768891062,86.26860877605553,174.14646845397317,81.19746463428395,46.42823106089509,3736.5217604277623,1004.730410916534,2731.7913495112284
현대건설우,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이화산업,1951519.2001726786,20432.364767142855,95540.41544696425,23.184370324978705,-88.62821137402786,326.5325831253374,-101.43278294684411,167.04879167538712,-4.793358641255864,1109.1470926587267,305.4276130130011,803.7194796457255
삼성화재,0.0,0.0,0.0,2.88834785672268,0.0,0.0,0.0,0.0,0.1504122998515989,444.0877554733485,0.0,0.0
삼성화재우,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
화천기공,3997824.3003304554,30372.834166818175,447962.5645045455,22.401056770064084,87.52393898061408,172.76824861858242,138.9627312209151,180.29602864776737,89.08834644115946,1033.5487496842327,412.11848176545385,621.4302679187788
강남제비스코,2637779.997433923,35999.6882423077,327510.4434142308,39.22497275779315,60.75131963019627,250.95518124775995,410.1310566656178,311.8533112652955,211.79385731589431,864.2663266137284,338.6669994221141,525.5993271916145
한화,7304221.682769859,148440.16511217807,3258451.6334220422,62.26902535729958,122.8625415278838,79.11580511648447,189.2931727083163,188.10647407295193,72.29410265537977,27675.173058305973,2095.860901089373,2673.2856055094385
한화우,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한화3우B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
보해양조,24184.085212577273,-119.21140103018976,3950.127983851798,-13.644681442980795,-149.35489706737806,-256.8096571289188,-77.0412904370435,1.5795770535705058,-43.24758268856041,3272.8277473173243,1024.2827065973877,2248.545040719936
유니온,334446.43492244463,4099.149153076309,59287.49025395763,18.528709925400182,50.59215967155671,-75.40457237646427,537.5407122821075,534.2555171585293,620.4929765115842,2904.1920774284526,913.6856578601846,1990.5064195682685
전방,2553223.623519643,-86361.03793095239,404839.8041907739,-122.65812630710799,-433.34529243169544,-185.69330979540956,-211.81396869670138,-141.25563828632184,-81.79685868108005,5716.3856724628595,824.5084969435709,4891.877175519288
한국주철관,307073.7690681783,3466.0096743711765,89450.55878743887,27.738186275862724,104.35013624102402,102.45429389384002,-6590.882081775861,20.0058266911382,22.908885033199677,666.5107851546285,91.25540365958199,575.2553814950467
DB하이텍,502773.2581674851,26053.68611155076,107409.33616525393,138.26358323400115,812.9863707802546,587.993756966879,362.8944676584214,204.05871404063325,125.64834808496941,2935.1966599426733,1774.423795343578,1160.7728645990967
DB하이텍1우,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
신라섬유,20441.924298926777,36.03984104924419,957.7160861644137,1.6533952098957814,411.308662869736,106.7256428974967,138.63269318986946,597.0317720833832,11.940101708554472,3901.2167713369595,389.4596904912267,3511.7570808457326
페이퍼코리아,21345.061256940862,-701.7516621104752,34482.742991326864,-178.95140521048853,58.25965675227014,-185.78844040587472,536.0632388439992,18.42165715748392,19.93645591008119,41766.98515846693,16538.622965930084,25228.362192536853
CJ,14615317.98678563,196634.86708214777,5303233.75833306,44.84265870110704,151.37847112320162,66.20417395588238,288.39731553122226,226.68067159658727,232.11568176996798,4910.318662545073,2401.2259057748333,2501.891261698197
CJ우,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJ4우(전환),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JW중외제약,352366.4702102544,2772.393656798771,132869.228307355,16.148981915811294,127.08107207728395,-12.618033572572264,226.11889274653655,43.919588216856916,19.60415340713305,5004.659733147819,1387.0706959750498,3617.589037172768
JW중외제약우,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JW중외제약2우B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
대한방직,1879631.7655236882,-3769.362644460369,398486.4296697023,-14.029310410828815,-67.67924233613756,-43.59995914888258,-116.03947960005921,-122.8341906851883,-47.34439860852544,2564.579282402001,576.6478452664111,1987.9314371355902
만호제강,1283965.4473240965,852.4283146987941,212536.96484289167,5.025953211077095,-18.414912600872512,13.554032480027782,168.58223356808224,-10.216373904891896,-7.0486306769538665,252.99372902992863,41.78679429327869,211.20693473664986
LX인터내셔널,1435350.542516228,51258.97667100104,1632734.6309054825,91.76003986421246,76.00807375772337,54.5669428889572,135.4114081227517,402.80118326895234,312.753786383483,6209.876810146392,2050.000526325183,4159.876283821208
대한제분,13781513.289039055,181699.52588254435,2877826.990889645,40.400361695162786,105.59417405838235,133.72654486907962,246.53600511921468,160.49015962631097,95.23197184957424,1069.3346582050403,193.51804541945043,875.8166127855899
국보,170336.47201227568,1285.843533871617,124697.738258479,-169.94644514550933,-239.86121337953628,-407.74540040060305,82.28870503814814,1311.245873605394,427.44333086468174,7553.624022256395,1100.4934038907202,6453.1306183656725
유진투자증권,0.0,0.0,0.0,-0.1753875356108436,0.0,-0.4980308041976139,-39.26034684512312,0.0,5.706590069506068,747.9582208700973,0.0,0.0
금호전기,316048.1673051764,5359.572070515512,119952.97459198207,-190.6561304467393,-269.83905481853327,-711.799142827873,-61.14479701345849,-256.315449851006,-99.63008651396802,13277.24059532315,1643.6428816139671,11633.597713709181
동국제강,743138.7125778465,6308.933970501289,311984.0678481428,7.35161843207307,175.59361323671237,-20.291264726341524,205.95437519612142,12.741030600999409,-110.95224060479934,4736.813464431575,867.1691285499863,3869.644335881591
GS글로벌,156707.54846743436,3303.58038831985,238480.60074186287,67.60816546115743,43.463789406656204,2.7943159696127466,409.1050485900863,175.08535907725562,275.9099812201942,8000.471793286512,1445.8027066199759,6554.669086666536
남광토건,180541.83896220755,872.8421316540148,116906.79127196834,18.048255777023595,65.36930680136832,77.3899740935514,523.1510691934814,180.43047501908404,130.75809238773056,8899.525667145195,1156.4949182966136,7743.030748848577
부국증권,0.0,0.0,0.0,1.021877362960907,0.0,4.827130156116497,-48.72483972784778,0.0,233.0961574519492,566.9623059101766,0.0,0.0
부국증권우,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
상상인증권,0.0,0.0,0.0,-1.859946386207853,0.0,0.0,0.0,0.0,185.6064512426316,633.7522835954775,0.0,0.0
백광산업,107336.33686636527,1487.1279790376354,19531.393739708976,40.09142476847198,298.45785913994723,224.91224474253653,-259.59396550391625,-117.1835201737761,13.78460134299932,3012.575294677886,942.483799831532,2070.091494846355
삼성제약,64791.8633340116,-930.7166960500922,5198.794149831151,-56.014187492278836,-553.8090751675761,-3215.604038820243,301.2884780567255,103.83334304003071,21.03051604572137,1329.0061255182447,361.4591279426421,967.5469975756026
SG글로벌,85295.50864291457,249.59215341806294,12196.148459943346,9.122599557720632,50.39951552284548,-56.90522766343762,173.11409063741237,0.8743845093586984,18.46145564630195,1851.8148423364892,642.4666851075884,1209.348157228901
KG케미칼,2852670.443304341,106057.12612477405,1210254.5133320566,98.3284244661404,238.56334912963817,170.20026331470729,1375.7690020906907,423.58470315492787,399.8026507209525,4962.002886054138,1705.3942437080257,3254.02898360082
태원물산,123556.26671223684,52.76099184210517,12625.328722368422,0.7338034305900989,-55.47151527455233,-10.310099564447373,-248.9912879679496,5.370881076729658,-22.499144048779,809.5724577513942,289.6427419037579,519.9297158476363
세아베스틸지주,1640545.878907309,21064.20227937451,451939.10697878734,39.877138096599595,114.3736853775352,38.30501048015789,282.5146337283507,247.97170009058388,87.03533594940504,2696.046804613315,1360.8048991231262,1335.2419054901889
대한전선,14316.043649345966,-85.95892288057985,9325.182404047835,-29.47196425792574,82.30606817217617,-12.22453272487813,254.88652720367114,70.29805949059681,16.821989872698175,7606.280705641712,2851.1897443496414,4755.09096129207
현대해상,0.0,0.0,0.0,3.902771370828249,0.0,0.0,0.0,0.0,-9.43048906208518,526.0350606308766,0.0,0.0
BYC,20906854.48250042,159226.62031331295,1313827.78728897,23.50223235272754,384.177323529035,361.11605673630066,-1.300126824185651,119.55248131743953,19.856718056004976,1986.1512328987562,1016.7411121376042,969.410120761152
BYC우,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
삼부토건,220180.0283690837,50274.153288195295,63059.381234946326,135.92299953321265,-165.28374259396293,56.18952360423596,393.42168178199347,50.31043177998302,-32.06320122907341,7243.078979087202,1333.6059177062664,5909.473061380937
현대차증권,0.0,0.0,0.0,0.7352666042338063,0.0,2.872268461855594,-22.79421328670187,0.0,22.44450717301712,884.5843246871327,0.0,0.0
SK증권,0.0,0.0,0.0,0.8809466737864105,0.0,0.0,0.0,0.0,4.264656353749219,913.3032549087122,0.0,0.0
SK증권우,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
동양,103165.42843840946,395.58019911826807,11707.186946043097,11.982760693935488,9.460495033444047,43.38869085503025,327.7465103880579,-127.29176997233535,-37.47942607088362,703.7865891426096,118.04051115992395,585.7460779826857
동양우,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
동양2우B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DI동일,5730871.101573886,56544.20480264592,1546411.1143970536,30.25550478777982,397.14017622630405,161.70350503230597,67.14692232764989,297.4891657068217,102.06217367598694,2521.6662105780715,744.687243407459,1776.9789671706126
안국약품,327099.4484844837,1553.6521673508446,63006.7740493712,14.320277102035641,91.61715028450499,79.9003888394533,97.93188058252561,-55.21175358055927,-43.88929882692203,1389.5309953280941,325.4833840654608,1064.0476112626336
조비,299585.73602105514,3270.508574834832,104813.93837750162,27.03740084818918,-73.70904170302137,-135.33518013751745,515.0031076710015,1205.8303908356322,581.6159388461654,4086.457271547862,756.2340095939821,3330.22326195388
제일연마,242245.36139680003,2677.1925396500005,38602.8344468,39.24017583914932,219.58737136558983,203.05774003512732,1.6841000937925434,16.596430851862262,16.93811756870763,789.2438465102646,153.76282548493975,635.4810210253246
금양,55951.8984900973,1156.9150797372192,19792.304289773045,60.05812481268162,161.53946528634663,-100.23253953941725,92.76561251060112,332.25904021472354,366.84649697313876,6101.836206044222,1132.4183620878953,4969.417843956329
케이비아이동국실업,113343.06057122977,-527.796130436666,55482.83582851246,-18.066778377722258,-111.6342297959359,-54.65472120939432,80.25962998835982,-120.92205426424859,-0.2861992552531163,6558.27999689245,1214.3570369032723,5343.922959989177
종근당홀딩스,4188042.8451564875,51439.41442118927,676559.4187088012,39.2260793120714,203.71637219336543,263.360798110586,658.0204587342914,197.8915541808534,205.6423120155233,1449.176463228569,436.08769661313926,1013.0887666154293
대상,902310.4739787315,16328.613116475597,466466.6217887531,57.0297616010198,126.1323237545441,85.99860284488264,191.09130195064134,375.0833756273434,220.69766858030928,4705.4954734933945,2133.9820529927147,2571.5134205006793
대상우,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
신영증권,169668.3209708001,3487.36172834758,68998.40241952127,2.055399445455556,0.0,5.054264455492556,-45.48378016786471,0.0,7.395758874685443,587.7711361238769,0.0,0.0
신영증권우,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SK네트웍스,273901.50994633924,1954.0960276526605,243574.21200586273,21.016367883252745,37.1613962550447,5.354184549775736,-65.91251901228146,-14.058896982213033,138.04522871365512,8681.069257364803,3455.110796793563,5225.958460571242
SK네트웍스우,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한양증권,0.0,0.0,0.0,0.93627609122274,0.0,2.224874454134329,-34.03361957017977,0.0,136.879471857151,639.5832950786918,0.0,0.0
한양증권우,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHD,968556.4681815789,9756.07963515678,330305.53833306715,26.89827254891539,89.07647445891351,72.06204236457761,345.13190658855507,174.92569938529974,137.72278893196093,2648.266879426785,213.38767730205763,2434.8792021247286
알루코,102577.87926197794,1873.437408928306,30502.81199086769,56.776542756670715,140.69783963007126,33.21173437307289,182.89727025012374,416.78716169124897,331.4569040698316,4896.680188040016,809.8153999902955,4086.864788049719
대한제당,1135230.1772197017,4622.324122005376,488707.2936287356,19.703572292819192,89.70049541445307,38.37555713617694,39.934462514877744,154.83885435834375,63.655858349856594,5097.500231900713,1996.5099817531486,3100.990250147564
대한제당우,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오리온홀딩스,-96274289.84600344,1959428.3108839637,-606330.0740630691,263.85917641427307,282.03672002779666,9875.770703231385,11059.503424650671,-299.77242754621307,-245.86551849827944,615.8372572272825,520.6330853832239,193.99665661189232
무림SP,272972.59375963866,1720.733565849802,36071.55281156409,18.764725371635908,47.866034149892194,33.877891851523934,49.400229322209164,-90.12579450720145,-13.056960041304459,1542.4369578144217,703.2315600586613,839.2053977557605
삼화콘덴서,397171.3712194806,16256.332225685426,112614.91700644541,131.16456274439173,413.0157346184463,333.84379542368623,282.68594995095094,342.44910034607216,230.7988109765597,2067.8533122978724,326.1358018800199,1741.717510417853
이화공영,64083.96777364263,-349.8896318798168,39827.888346420434,-17.714983880196982,-15.751002860085675,-15.260355861218446,246.53594589897563,-91.56897097823268,-63.493452839223956,2886.0815796941392,416.7537798880106,2469.3277998061285
DL건설,893341.635637376,27905.846212233642,349582.63595415355,99.08612520541901,279.31159765443414,206.95778018276835,515.6796819759417,168.8152797666674,191.12117018635624,3804.0293499259983,934.7731769449596,2869.256172981038
KISCO홀딩스,4813075.128013665,69416.47853448763,710959.7568512199,43.323180076845475,252.60448422992823,174.34402167202305,248.73876275040598,65.61773219975805,30.67482830779638,527.3979678873955,99.58035042500744,427.184235105246
코오롱,2168755.2928539906,54893.49902540261,1779799.087900893,72.0459492697711,123.79506694096064,52.58102647700083,227.69047098233617,152.39138581012858,113.62201066431285,10064.59826891584,2748.0850651508636,7316.513203764977
코오롱우,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아세아,19911192.651250876,220819.47902048077,3405301.296694637,33.329608806196916,299.33815911675487,213.66757001998445,320.2955060610375,47.12295187731687,350.1566124410908,2431.269698556223,1638.3266748572,792.9430236990228
비비안,344848.1640249185,-591.0474765538039,90294.00558590436,-26.871158752849883,5.463402722605107,-166.6940682945887,25.618874368297078,418.4250849226507,298.27639523168995,2168.95573605569,664.5240992695947,1504.431636786095
경농,320934.42765601154,3087.2800803723812,81081.41485660308,32.06167043310044,-204.28239941990364,-184.7327301159154,375.5303034750459,992.4815704643534,515.5223067444306,2677.850909084193,460.359996903079,2217.4909121811143
고려산업,114771.29057907312,906.8073085887105,39255.67881021715,21.57600048728534,96.41760456903097,71.84479012220592,256.1886424456831,224.98750222977532,174.79641546250997,3893.494498849586,480.7418778744507,3412.752620975135
도화엔지니어링,218291.78716745254,1114.0675868920523,62514.729311551004,15.65077853093691,112.8570705645006,66.8233034692485,373.86938186385316,280.36558821166284,135.9738921813321,2084.1006621550923,202.44324819998815,1881.6574139551046
삼양통상,3246118.0907363323,45473.063407,297512.8558785,41.851459963230035,562.2332882921451,495.74007040921254,-58.65664138239047,54.52263968065252,40.01087122013269,425.2814465325427,108.15317071547393,317.12827581706875
한국수출포장,1762420.4443629887,15697.757221425,315564.56488875725,28.752208211154386,152.2077750092388,118.8444224736419,141.43452339659507,122.96897117353865,28.455965915096634,879.5647049543994,314.23907981645783,565.3256251379413
동성제약,68580.68264718668,-888.6928047125101,17460.757265530498,-41.457867744989734,-105.41095722951263,-167.80365403651285,93.48897990043285,90.1543076432947,75.37882914378297,3992.255432079658,1384.299968165273,2607.9554639143853
한일철강,1364559.9422472818,7174.488105612672,211415.24818845524,0.2391565826121992,379.17377455139007,1530.9019657235328,19273.987419255114,472.8020054589275,97.4406078168647,3183.9584451648416,1068.146612055324,2115.811833109518
피에스텍,211860.82662343342,1403.0080540302354,14767.271070929972,18.22306566119251,62.17672845263197,173.76262982793992,163.77411245757668,-115.53423956244455,28.254070276925233,470.9577801176926,206.09486237195955,264.86291774573317
고려제강,2277026.718817813,15390.720548399951,382913.1535449584,21.605519128637322,95.74560191963253,79.56375117455447,127.56586227240238,102.98014127934536,50.13884301478078,1781.5313590767703,475.1089546015916,1306.4224044751786
삼일기업공사,138738.93862564518,1107.3827301612903,22224.953129153226,24.539905797198873,116.47611490652511,130.61870821183697,563.1529860323025,-54.602026996356685,-51.005413133530865,432.9520293883574,48.256955334061225,384.69507405429624
아세아제지,1962467.3213196404,33927.06602454842,421826.2912977076,50.01608432139808,258.85978517248134,224.687684829763,211.24857076558754,186.20304361084288,90.75905186515183,1428.9453265880622,574.4591291881626,854.4861973998998
한진,2518257.5685123145,26732.967069019774,801086.6086081553,31.035165881448496,91.72198457462082,50.049514828988016,226.21923277099717,41.5835215754785,117.24226787599974,6092.288386771729,4091.555618856307,2000.7327679154228
넥센타이어,441226.7703243783,4128.609292973099,104972.97841074989,33.37858334056848,183.2663752132685,111.52356033409947,203.26428848976784,122.06994071757555,99.40896189002929,4043.011509365011,2335.685534598628,1707.3259747663833
넥센타이어1우B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH에너지화학,26269.094895955528,179.20231504872552,6959.135519927209,18.77232725934527,30.580480574599026,19.93896684722338,-44.718424597732806,25.791649443160107,4.432375634700136,790.2182521336263,439.5598374583147,350.6584146753117
KCC,17453131.413640514,55612.96712480811,2454277.935412594,6.876254226190394,196.36490410043777,22.090319160533944,462.9708995972192,447.47170494364974,219.8100976412589,3094.298914395502,1703.7105896462892,1392.7838296444984
한독,747532.7663125818,580.2345145914758,170369.0383354384,1.0114646934629266,120.40239224636944,51.194070008171245,171.36742172450695,190.38584496233986,105.3838064608572,3646.4389758797893,1437.4973365759931,2208.941639303796
범양건영,146814.44994836292,1381.051996502937,38303.4336029061,31.63612104339122,23.16904112662874,32.353556741512065,573.7107988752628,613.1746562557029,317.53689009196233,4582.7533366254775,1424.4100693679015,3158.3432672575755
세기상사,1136969.9953114833,-8224.049733307682,43280.07990167206,-26.94430575390476,-516.0461105690174,-617.4502227033361,5131.402418036033,354.4243126386029,43.63151612827508,2749.879183734054,1691.4304739751642,1058.4487097588892
삼익악기,79673.24658426759,1744.5448945728638,14401.098836724806,62.4040138603012,208.32963514344542,118.10144193444798,326.183487268103,69.10563772879036,164.97188454114644,4363.711556855264,2130.5260117078956,2227.205645503612
화성산업,872685.514164473,12601.991942231642,207816.59680179047,43.6184923718277,232.2121531323957,186.04764421556723,549.3075437661573,153.11741909354336,146.68188861648042,2495.3154328733617,983.2480964049093,1512.0673364684526
조흥,6367000.0679925,58923.85136916667,1772834.0502975,30.047956148756892,203.6670361013981,136.96818852246236,570.5936762246166,269.2448720516478,213.68097389214108,2596.735419903782,282.5511925800015,2314.1842273237803
제일파마홀딩스,872584.2698541665,44659.42199166826,181372.9947885471,325.2686306668293,77.5757146525741,5847.784786658316,3133.3161345002086,-428.94807036045125,-151.7757633040541,1822.0546553637944,436.5234778842422,1385.531177479552
오리엔트바이오,13224.050655456957,-458.6282178949252,2342.4326390652445,-69.75710193774513,2573.606835061491,1686.8839342337874,-1008.5535626832198,4047.609848945627,133.45149340621228,1332.421493221581,393.8180820598986,938.6034111616823
한탑,61951.636152754305,-1019.4861265510428,20991.04204833015,-57.181518261842974,-98.67478059741148,-213.2000227178116,-56.005007662443276,168.88128047588768,116.46592881420985,5900.3756295812955,729.8662581466315,5170.509371434666
동일제강,257935.6203839401,343.34454146024075,41757.69603269013,-0.26350838507948904,44.86019942893034,39.38714211550339,278.34966427662704,80.3896506899795,62.91770312794066,470.52746057177075,93.32214426707455,377.205316304696
신일전자,27887.661073593263,575.8632865599914,11728.933398907755,63.90464564865651,76.66751675865103,80.05846864384864,278.79180237915523,690.3438407553455,489.8234261159608,2376.3437682243525,105.41268202976798,2270.931086194584
TCC스틸,160775.6012292831,219.64695081013306,103574.1663858068,8.664386371325858,99.19300480254499,53.10854839126488,142.94625809120092,339.3241132892215,235.46538086015423,6024.718730848474,2045.3864669723162,3979.3322638761583
국제약품,114675.04583346804,632.226203804972,33070.933356622576,10.746939120142597,80.89592290050405,-12.9021272934234,78.82265804012522,173.30633593928877,104.22228804031342,3115.4186806259854,818.4865103046278,2296.9321703213577
보락,37314.751848093176,411.61903105652925,5223.916880446288,23.53161249211136,103.36437187207856,114.10698215118325,213.7029179550778,64.91005705910327,30.11876123687803,730.5173409545064,374.9266279656125,355.5907129888936
진흥기업,23270.861355814028,1097.3038611630743,17427.55001740344,127.56211719385496,220.76434277099702,116.2245800639864,112.1872170104861,316.348763558602,210.19799508923592,9446.982462743017,1951.1609932509252,7495.821469492087
진흥기업우B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
진흥기업2우B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아모레G,2250722.5195737327,33723.69476467067,333700.0589649092,46.981802906948246,248.89282616676257,173.1662412239379,-87.7969860311611,88.59370531117605,64.4109163611717,715.7648649382477,161.48785905400976,554.277005884238
아모레G우,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아모레G3우(전환),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
신신제약,94647.57378619688,1069.2204340331564,21397.025024356484,30.34735980843325,72.98720620808244,80.29634535718688,237.97025023072172,411.34787785076634,256.8574762491547,2795.100195827845,1142.3431181798737,1652.757077647971
삼영무역,638579.6949730365,10458.953799217445,93958.02421971336,50.438060437130176,118.2402751448316,339.01220603027406,352.29815938813,236.0426727664995,90.1982003340048,653.4504063172664,184.44979747481685,469.0006088424495
SUN&L,556055.4583636718,2408.319289304062,192446.85953465497,8.465981424173478,-59.04854260781321,-109.55402346181948,-38.66589282856883,-97.37321207842886,-38.99062699650318,4801.603905998287,1244.4954409853053,3557.1084650129824
미원상사,4343808.832918216,117172.33554929189,1014784.9895368783,95.6547452302734,369.92039713467824,394.19820281092103,402.9615942279722,290.68010930868525,190.08710980959452,887.1551600775379,295.7050048208275,591.4501552567102
신풍,107175.07122443573,-229.2494986958649,42058.30019989735,-38.2604253297223,-255.88948276334324,236.4986176546186,1112.1373991426126,-36.50305583790973,-99.84033941059636,4691.26100424774,335.83757845096386,4355.423425796776
대유에이텍,56926.41733404908,-1944.150576950146,52616.91260027326,-103.8715858801518,3.8823506386057804,-58.73165844803403,164.00838119636464,113.31935474038238,44.1809809538365,14000.878460280861,3234.8486599569396,10766.02980032392
TYM,54473.56384630932,2935.878649493825,47218.804017824914,115.37294725608515,115.64451207423443,69.15457874130271,636.5644201803841,573.1095953716042,358.33554690060896,7088.831230925574,1610.9145202252935,5471.061546966087
유성기업,345838.409850872,2926.004811484728,48756.39951737162,26.232156839747134,60.636628066769845,131.59519119246391,82.20868909007956,-13.114861576800692,-17.067144802502252,933.3492901928524,489.446175965431,443.9031142274214
한국쉘석유,2095434.3850338464,108316.19384076924,885476.7122988461,159.3727772006144,444.17068405903655,347.7593567872506,169.93308233697385,-100.45711338807936,-86.30115882176597,1615.3262739259958,45.41927450903986,1569.906999416956
금호건설,351642.06573477475,8471.07847709918,208829.48912604805,69.71654733100895,101.9081473231165,85.32494808818353,171.95270355029606,210.9734980913372,69.71326065258154,7479.492714332549,1674.1448186560915,5805.347895676456
금호건설우,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
부광약품,148553.19798173712,3405.9497961738725,14362.159050296683,31.130193484696626,38.52589276623553,109.58267929164806,110.73949399059788,176.41285730748623,88.59339986875618,953.6045964450072,465.6256462540205,487.9789501909867
혜인,223658.7767059314,882.1401498039722,85169.4556227698,11.813814549633259,91.24708156316626,15.88040904733554,745.3509749329901,1.3370599436252864,0.10307174195573143,4183.580368938117,303.4047155826716,3880.1756533554462
세아제강지주,9335718.426574996,250038.4702856978,2932539.7666609474,75.26793343805615,161.88349153480826,451.8647205302037,499.05422952114367,365.63038471629665,184.87537037150312,2536.1027354056614,693.2580032487465,1842.8447321569145
에이프로젠바이오로직스,39961.52498293992,-66.30801387689235,1515.6036863276756,-13.72020841668033,-308.5347945152333,-17.816461380467274,323.5370747475223,507.94303574225626,431.08841248276633,1035.911908421282,374.68369113350604,661.2282172877758
코오롱글로벌,638629.9341568355,13483.156794744473,772163.9938660172,57.96327208270631,93.26666891146414,39.41473796299707,213.76642215890624,-11.332879816404201,30.986910578907505,10398.95265884505,2497.875761503055,7901.0768973419945
코오롱글로벌우,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
성보화학,266561.8562051763,8805.217223439106,37041.523241265044,81.53882889860864,-1027.6714995120492,341.09780774620407,66.67914577186,249.93403153313773,64.68844626089823,577.0228012482064,215.838626677398,361.1841745708084
대웅,846176.5048540997,7703.504634071216,77636.11877233074,39.363711187959325,35.50745682486096,18.972026079679104,42.078202916374345,74.48237508174446,91.7514003834411,2033.5660471310398,964.253633140839,1069.3124139902004
