종목명,variable,value
리노스,유사종목_3,NHN벅스
리노스,유사종목_4,디와이피엔에프
리노스,유사종목_5,한스바이오메드
리더스 기술투자,유사종목_1,신라섬유
리더스 기술투자,유사종목_2,케이탑리츠
리더스 기술투자,유사종목_3,와이즈버즈
리더스 기술투자,유사종목_4,이스타코
리더스 기술투자,유사종목_5,골드퍼시픽
리더스코스메틱,유사종목_1,코리아나
리더스코스메틱,유사종목_2,그린플러스
리더스코스메틱,유사종목_3,경보제약
리더스코스메틱,유사종목_4,삼륭물산
리더스코스메틱,유사종목_5,와이지-원
리드코프,유사종목_1,테크윙
리드코프,유사종목_2,대모
리드코프,유사종목_3,아이쓰리시스템
리드코프,유사종목_4,오스템
리드코프,유사종목_5,녹십자웰빙
리메드,유사종목_1,조이시티
리메드,유사종목_2,에프앤가이드
리메드,유사종목_3,서울옥션
리메드,유사종목_4,엠투엔
리메드,유사종목_5,비씨월드제약
리파인,유사종목_1,펄어비스
리파인,유사종목_2,더블유게임즈
리파인,유사종목_3,사람인에이치알
리파인,유사종목_4,크래프톤
리파인,유사종목_5,힘스
린드먼아시아,유사종목_1,바이오에프디엔씨
린드먼아시아,유사종목_2,바다로19호
린드먼아시아,유사종목_3,링크제니시스
린드먼아시아,유사종목_4,남화산업
린드먼아시아,유사종목_5,이지스밸류리츠
링네트,유사종목_1,에스피지
링네트,유사종목_2,서연탑메탈
링네트,유사종목_3,상신브레이크
링네트,유사종목_4,혜인
링네트,유사종목_5,JW중외제약
링크제니시스,유사종목_1,피앤씨테크
링크제니시스,유사종목_2,KNN
링크제니시스,유사종목_3,슈프리마아이디
링크제니시스,유사종목_4,세명전기
링크제니시스,유사종목_5,수산아이앤티
마니커,유사종목_1,누보
마니커,유사종목_2,코아스
마니커,유사종목_3,대유플러스
마니커,유사종목_4,엠에프엠코리아
마니커,유사종목_5,쌍용정보통신
마니커에프앤지,유사종목_1,대림통상
마니커에프앤지,유사종목_2,국제약품
마니커에프앤지,유사종목_3,광진실업
마니커에프앤지,유사종목_4,캐스텍코리아
마니커에프앤지,유사종목_5,아이티엠반도체
마스턴프리미어리츠,유사종목_1,NH프라임리츠
마스턴프리미어리츠,유사종목_2,남화산업
마스턴프리미어리츠,유사종목_3,카카오
마스턴프리미어리츠,유사종목_4,슈프리마에이치큐
마스턴프리미어리츠,유사종목_5,카카오게임즈
마이크로디지탈,유사종목_1,내츄럴엔도텍
마이크로디지탈,유사종목_2,에이비프로바이오
마이크로디지탈,유사종목_3,DXVX
마이크로디지탈,유사종목_4,에스티큐브
마이크로디지탈,유사종목_5,큐로컴
마이크로컨텍솔,유사종목_1,유니테스트
마이크로컨텍솔,유사종목_2,현대에이치티
마이크로컨텍솔,유사종목_3,에이치피오
마이크로컨텍솔,유사종목_4,삼양패키징
마이크로컨텍솔,유사종목_5,코미코
마이크로프랜드,유사종목_1,다원시스
마이크로프랜드,유사종목_2,삼영엠텍
마이크로프랜드,유사종목_3,테라젠이텍스
마이크로프랜드,유사종목_4,iMBC
마이크로프랜드,유사종목_5,쎄트렉아이
마인즈랩,유사종목_1,오스테오닉
마인즈랩,유사종목_2,이수앱지스
마인즈랩,유사종목_3,엔지켐생명과학
마인즈랩,유사종목_4,엔피
마인즈랩,유사종목_5,자이언트스텝
마크로젠,유사종목_1,비상교육
마크로젠,유사종목_2,에스앤더블류
마크로젠,유사종목_3,엔텔스
마크로젠,유사종목_4,NE능률
마크로젠,유사종목_5,한국주강
만호제강,유사종목_1,WISCOM
만호제강,유사종목_2,동일제강
만호제강,유사종목_3,고려제강
만호제강,유사종목_4,녹십자홀딩스
만호제강,유사종목_5,우주일렉트로
매일유업,유사종목_1,한화
매일유업,유사종목_2,SK이노베이션
매일유업,유사종목_3,파트론
매일유업,유사종목_4,인천도시가스
매일유업,유사종목_5,CJ대한통운
매일홀딩스,유사종목_1,대상
매일홀딩스,유사종목_2,대상홀딩스
매일홀딩스,유사종목_3,남해화학
매일홀딩스,유사종목_4,현대리바트
매일홀딩스,유사종목_5,한신공영
매커스,유사종목_1,SCI평가정보
매커스,유사종목_2,이랜시스
매커스,유사종목_3,세림B&G
매커스,유사종목_4,옵트론텍
매커스,유사종목_5,금호전기
맥스트,유사종목_1,차백신연구소
맥스트,유사종목_2,압타머사이언스
맥스트,유사종목_3,딥노이드
맥스트,유사종목_4,이노테라피
맥스트,유사종목_5,제이엘케이
머큐리,유사종목_1,아이스크림에듀
머큐리,유사종목_2,부방
머큐리,유사종목_3,휴비스
머큐리,유사종목_4,KB오토시스
머큐리,유사종목_5,삼익THK
멀티캠퍼스,유사종목_1,유아이엘
멀티캠퍼스,유사종목_2,세아특수강
멀티캠퍼스,유사종목_3,경동도시가스
멀티캠퍼스,유사종목_4,원일특강
멀티캠퍼스,유사종목_5,모베이스
메가스터디,유사종목_1,신도리코
메가스터디,유사종목_2,CS홀딩스
메가스터디,유사종목_3,조광피혁
메가스터디,유사종목_4,남화토건
메가스터디,유사종목_5,동일기연
메가스터디교육,유사종목_1,티이엠씨
메가스터디교육,유사종목_2,해성디에스
메가스터디교육,유사종목_3,세아제강
메가스터디교육,유사종목_4,코웨이
메가스터디교육,유사종목_5,LX세미콘
메가엠디,유사종목_1,오스템
메가엠디,유사종목_2,에코캡
메가엠디,유사종목_3,DMS
메가엠디,유사종목_4,테크윙
메가엠디,유사종목_5,옴니시스템
메드팩토,유사종목_1,티움바이오
메드팩토,유사종목_2,포바이포
메드팩토,유사종목_3,비트나인
메드팩토,유사종목_4,박셀바이오
메드팩토,유사종목_5,오비고
메디아나,유사종목_1,유진테크
메디아나,유사종목_2,SNT에너지
메디아나,유사종목_3,아이센스
메디아나,유사종목_4,유나이티드제약
메디아나,유사종목_5,SJM
메디앙스,유사종목_1,유성티엔에스
메디앙스,유사종목_2,오로라
메디앙스,유사종목_3,제노코
메디앙스,유사종목_4,덕우전자
메디앙스,유사종목_5,대한해운
메디콕스,유사종목_1,아이윈플러스
메디콕스,유사종목_2,MIT
메디콕스,유사종목_3,비케이홀딩스
메디콕스,유사종목_4,더코디
메디콕스,유사종목_5,제주맥주
메디톡스,유사종목_1,이녹스
메디톡스,유사종목_2,피에스케이홀딩스
메디톡스,유사종목_3,원익
메디톡스,유사종목_4,티앤엘
메디톡스,유사종목_5,KT&G
메디포스트,유사종목_1,로보티즈
메디포스트,유사종목_2,RFHIC
메디포스트,유사종목_3,성창기업지주
메디포스트,유사종목_4,브레인즈컴퍼니
메디포스트,유사종목_5,야스
메디프론,유사종목_1,케일럼
메디프론,유사종목_2,유일에너테크
메디프론,유사종목_3,엔케이
메디프론,유사종목_4,일승
메디프론,유사종목_5,휴맥스홀딩스
메리츠금융지주,유사종목_1,메리츠증권
메리츠금융지주,유사종목_2,한국금융지주
메리츠금융지주,유사종목_3,유진투자증권
메리츠금융지주,유사종목_4,대신증권
메리츠금융지주,유사종목_5,한화투자증권
메리츠증권,유사종목_1,메리츠금융지주
메리츠증권,유사종목_2,유진투자증권
메리츠증권,유사종목_3,한국금융지주
메리츠증권,유사종목_4,한화투자증권
메리츠증권,유사종목_5,DB금융투자
메쎄이상,유사종목_1,제이오
메쎄이상,유사종목_2,피엔에이치테크
메쎄이상,유사종목_3,러셀
메쎄이상,유사종목_4,세화피앤씨
메쎄이상,유사종목_5,젬백스링크
메이슨캐피탈,유사종목_1,엔비티
메이슨캐피탈,유사종목_2,비트나인
메이슨캐피탈,유사종목_3,케이사인
메이슨캐피탈,유사종목_4,제이알글로벌리츠
메이슨캐피탈,유사종목_5,케어랩스
메지온,유사종목_1,코난테크놀로지
메지온,유사종목_2,셀레믹스
메지온,유사종목_3,뉴로메카
메지온,유사종목_4,마인즈랩
메지온,유사종목_5,진원생명과학
메카로,유사종목_1,해성티피씨
메카로,유사종목_2,티엘아이
메카로,유사종목_3,모아텍
메카로,유사종목_4,넷마블
메카로,유사종목_5,HLB글로벌
메타랩스,유사종목_1,비츠로시스
메타랩스,유사종목_2,SBW생명과학
메타랩스,유사종목_3,대창솔루션
메타랩스,유사종목_4,씨엔플러스
메타랩스,유사종목_5,TS트릴리온
메타바이오메드,유사종목_1,코나아이
메타바이오메드,유사종목_2,유니온커뮤니티
메타바이오메드,유사종목_3,이브이첨단소재
메타바이오메드,유사종목_4,NEW
메타바이오메드,유사종목_5,제이엠티
멕아이씨에스,유사종목_1,코디
멕아이씨에스,유사종목_2,삼익악기
멕아이씨에스,유사종목_3,흥국에프엔비
멕아이씨에스,유사종목_4,홈센타홀딩스
멕아이씨에스,유사종목_5,DB
멜파스,유사종목_1,시스웍
멜파스,유사종목_2,지티지웰니스
멜파스,유사종목_3,자비스
멜파스,유사종목_4,비케이홀딩스
멜파스,유사종목_5,티에스넥스젠
명문제약,유사종목_1,에스에너지
명문제약,유사종목_2,성문전자
명문제약,유사종목_3,현대무벡스
명문제약,유사종목_4,동국S&C
명문제약,유사종목_5,대원화성
명성티엔에스,유사종목_1,젬백스
명성티엔에스,유사종목_2,하이트론
명성티엔에스,유사종목_3,지엔원에너지
명성티엔에스,유사종목_4,나노캠텍
명성티엔에스,유사종목_5,리노스
명신산업,유사종목_1,한세실업
명신산업,유사종목_2,시디즈
명신산업,유사종목_3,이수화학
명신산업,유사종목_4,디케이티
명신산업,유사종목_5,화승코퍼레이션
모나리자,유사종목_1,PN풍년
모나리자,유사종목_2,삼아알미늄
모나리자,유사종목_3,삼익THK
모나리자,유사종목_4,무림페이퍼
모나리자,유사종목_5,KB오토시스
모나미,유사종목_1,범양건영
모나미,유사종목_2,씨에스베어링
모나미,유사종목_3,SH에너지화학
모나미,유사종목_4,대주전자재료
모나미,유사종목_5,한국파마
모다이노칩,유사종목_1,신진에스엠
모다이노칩,유사종목_2,에스엔유
모다이노칩,유사종목_3,푸른기술
모다이노칩,유사종목_4,아이텍
모다이노칩,유사종목_5,보락
모델솔루션,유사종목_1,대덕전자
모델솔루션,유사종목_2,엘오티베큠
모델솔루션,유사종목_3,흥국
모델솔루션,유사종목_4,다우데이타
모델솔루션,유사종목_5,와이솔
모두투어,유사종목_1,하나기술
모두투어,유사종목_2,에스에이티
모두투어,유사종목_3,현대약품
모두투어,유사종목_4,이건홀딩스
모두투어,유사종목_5,좋은사람들
모두투어리츠,유사종목_1,이리츠코크렙
모두투어리츠,유사종목_2,신한서부티엔디리츠
모두투어리츠,유사종목_3,케이사인
모두투어리츠,유사종목_4,롯데리츠
모두투어리츠,유사종목_5,IHQ
모바일어플라이언스,유사종목_1,쎄니트
모바일어플라이언스,유사종목_2,명문제약
모바일어플라이언스,유사종목_3,크로바하이텍
모바일어플라이언스,유사종목_4,에스에너지
모바일어플라이언스,유사종목_5,성문전자
모베이스,유사종목_1,유아이엘
모베이스,유사종목_2,원일특강
모베이스,유사종목_3,에스텍
모베이스,유사종목_4,동아화성
모베이스,유사종목_5,세아특수강
모베이스전자,유사종목_1,오파스넷
모베이스전자,유사종목_2,남광토건
모베이스전자,유사종목_3,LS전선아시아
모베이스전자,유사종목_4,우수AMS
모베이스전자,유사종목_5,평화홀딩스
모비데이즈,유사종목_1,에이프로젠 H&G
모비데이즈,유사종목_2,하나금융21호스팩
모비데이즈,유사종목_3,샌즈랩
모비데이즈,유사종목_4,스코넥
모비데이즈,유사종목_5,이노진
모비릭스,유사종목_1,하나금융25호스팩
모비릭스,유사종목_2,데브시스터즈
모비릭스,유사종목_3,카카오게임즈
모비릭스,유사종목_4,더블유게임즈
모비릭스,유사종목_5,하나머스트7호스팩
모비스,유사종목_1,케이피에스
모비스,유사종목_2,서울리거
모비스,유사종목_3,알테오젠
모비스,유사종목_4,크리스탈지노믹스
모비스,유사종목_5,어반리튬
모아데이타,유사종목_1,오성첨단소재
모아데이타,유사종목_2,라파스
모아데이타,유사종목_3,HLB글로벌
모아데이타,유사종목_4,지투파워
모아데이타,유사종목_5,센코
모아텍,유사종목_1,넷마블
모아텍,유사종목_2,디스플레이텍
모아텍,유사종목_3,삼영전자
모아텍,유사종목_4,에스티팜
모아텍,유사종목_5,태광
모코엠시스,유사종목_1,오토앤
모코엠시스,유사종목_2,FSN
모코엠시스,유사종목_3,미래생명자원
모코엠시스,유사종목_4,덕신하우징
모코엠시스,유사종목_5,센트럴인사이트
모토닉,유사종목_1,동아타이어
모토닉,유사종목_2,동신건설
모토닉,유사종목_3,프리엠스
모토닉,유사종목_4,남화토건
모토닉,유사종목_5,신도리코
모트렉스,유사종목_1,코오롱모빌리티그룹
모트렉스,유사종목_2,STX
모트렉스,유사종목_3,덕양산업
모트렉스,유사종목_4,원익피앤이
모트렉스,유사종목_5,쌍용차
모헨즈,유사종목_1,경창산업
